,rs,baldereschi,N,M,E_CCSD_corr,E_CCSD_s_corr,E_CCSD_os_corr,E_CCSDT_corr,E_CCSDT_s_corr,E_CCSDT_os_corr,E_dRPA_ks_corr,E_DCSD_corr,E_DCSD_s_corr,E_DCSD_os_corr,E_DCSDT_corr,E_DCSDT_s_corr,E_DCSDT_os_corr,E_CCSDT_ring_corr,E_CCSDT_ring_s_corr,E_CCSDT_ring_os_corr
145,0.1,True,14,5396,-0.4675199954347144,-0.1034203564096403,-0.3640996390250741,,,,,-0.4675877721406317,-0.1034387409905673,-0.3641490311500643,,,,,,
146,0.1,True,14,5444,-0.4675287963353559,-0.1034204806232128,-0.364108315712143,,,,,-0.4675965738755894,-0.1034388654514935,-0.3641577084240959,,,,,,
147,0.1,True,14,5480,-0.4675348620629973,-0.1034205577016293,-0.364114304361368,,,,,-0.4676026401873479,-0.1034389427004815,-0.3641636974868664,,,,,,
148,0.1,True,14,5564,-0.4675497331234159,-0.1034207431904497,-0.3641289899329662,,,,,-0.4676175126528546,-0.1034391286068518,-0.3641783840460028,,,,,,
149,0.1,True,14,5600,-0.4675544156311258,-0.1034207890155379,-0.3641336266155879,,,,,-0.4676221956027604,-0.1034391745623677,-0.3641830210403927,,,,,,
150,0.1,True,14,5624,-0.4675586794850994,-0.1034208498340445,-0.3641378296510548,,,,,-0.4676264598655752,-0.1034392355007828,-0.3641872243647923,,,,,,
151,0.1,True,14,5696,-0.4675689911026001,-0.1034209706990925,-0.3641480204035075,,,,,-0.467636772459473,-0.1034393566560047,-0.3641974158034682,,,,,,
152,0.1,True,14,5720,-0.4675733856179806,-0.1034210452343351,-0.3641523403836454,,,,,-0.4676411673902546,-0.1034394313147405,-0.364201736075514,,,,,,
153,0.1,True,14,5810,-0.4675871752500418,-0.1034212367188748,-0.3641659385311669,,,,,-0.4676549583147661,-0.1034396231861102,-0.3642153351286559,,,,,,
154,0.1,True,14,5900,-0.4676010523255108,-0.1034214266347716,-0.3641796256907391,,,,,-0.4676688367003651,-0.1034398134921352,-0.3642290232082298,,,,,,
155,0.1,True,14,5936,-0.4676071980793733,-0.1034215047733714,-0.3641856933060018,,,,,-0.4676749830361556,-0.1034398918042762,-0.3642350912318793,,,,,,
156,0.1,True,14,5996,-0.4676166402635274,-0.1034216526794416,-0.3641949875840858,,,,,-0.4676844261017558,-0.1034400399754382,-0.3642443861263176,,,,,,
157,0.1,True,14,6062,-0.4676256205863295,-0.1034217533826648,-0.3642038672036647,,,,,-0.4676934072791666,-0.1034401409320252,-0.3642532663471413,,,,,,
158,0.1,True,14,6116,-0.4676311023000012,-0.1034218143833279,-0.3642092879166733,,,,,-0.4676988895055682,-0.1034402020851436,-0.3642586874204246,,,,,,
159,0.1,True,14,6164,-0.4676373018355144,-0.1034219141582154,-0.364215387677299,,,,,-0.467705089615604,-0.1034403020343373,-0.3642647875812667,,,,,,
160,0.1,True,14,6230,-0.4676467700278822,-0.1034220177456274,-0.3642247522822548,,,,,-0.4677145586966618,-0.1034404058887344,-0.3642741528079273,,,,,,
161,0.1,True,14,6266,-0.4676529228709474,-0.1034220839010408,-0.3642308389699066,,,,,-0.4677207121159779,-0.1034404722176478,-0.36428023989833,,,,,,
162,0.1,True,14,6322,-0.4676603480761292,-0.1034221662660587,-0.3642381818100704,,,,,-0.4677281380339844,-0.10344055479183,-0.3642875832421543,,,,,,
163,0.1,True,14,6394,-0.4676699922008369,-0.1034222984891574,-0.3642476937116795,,,,,-0.467737783058613,-0.1034406872852982,-0.3642970957733148,,,,,,
164,0.1,True,14,6442,-0.4676749699006834,-0.1034223496322602,-0.3642526202684232,,,,,-0.4677427612311823,-0.1034407385679711,-0.3643020226632111,,,,,,
165,0.1,True,14,6478,-0.4676812331483992,-0.1034224454308776,-0.3642587877175216,,,,,-0.4677490250722928,-0.1034408345434262,-0.3643081905288665,,,,,,
166,0.1,True,14,6550,-0.4676896020117946,-0.1034225628288791,-0.3642670391829154,,,,,-0.4677573947237026,-0.1034409521770572,-0.3643164425466453,,,,,,
167,0.1,True,14,6586,-0.4676923976082916,-0.1034225910584301,-0.3642698065498615,,,,,-0.4677601905882851,-0.1034409804846892,-0.3643192101035959,,,,,,
168,0.1,True,14,6658,-0.4677012699824271,-0.1034226946911948,-0.3642785752912323,,,,,-0.4677690637993184,-0.103441084367293,-0.3643279794320253,,,,,,
169,0.1,True,14,6754,-0.467711635020766,-0.1034227983260891,-0.3642888366946769,,,,,-0.4677794298132093,-0.1034411882923502,-0.364338241520859,,,,,,
170,0.1,True,14,6778,-0.4677135045327917,-0.1034228134184015,-0.3642906911143901,,,,,-0.4677812994959411,-0.1034412034364914,-0.3643400960594497,,,,,,
171,0.1,True,14,6850,-0.4677213463573679,-0.103422904096797,-0.3642984422605709,,,,,-0.4677891420580578,-0.103441294335005,-0.3643478477230528,,,,,,
172,0.1,True,14,6934,-0.4677297824728922,-0.1034230110547665,-0.3643067714181257,,,,,-0.4677975789542074,-0.1034414015289809,-0.3643561774252265,,,,,,
173,0.1,True,14,6958,-0.4677328857241091,-0.103423051332011,-0.3643098343920981,,,,,-0.467800682492853,-0.1034414418938132,-0.3643592405990398,,,,,,
174,0.1,True,14,7030,-0.4677391282377384,-0.1034231073442787,-0.3643160208934597,,,,,-0.4678069255931532,-0.1034414980806708,-0.3643654275124823,,,,,,
175,0.1,True,14,7120,-0.4677476872459909,-0.103423211148897,-0.3643244760970938,,,,,-0.4678154853963919,-0.1034416021248495,-0.3643738832715423,,,,,,
176,0.1,True,14,7144,-0.4677497582174372,-0.1034232302048561,-0.3643265280125811,,,,,-0.4678175565670663,-0.1034416212389205,-0.3643759353281458,,,,,,
177,0.1,True,14,7192,-0.4677548836256508,-0.1034232812712375,-0.3643316023544133,,,,,-0.4678226824528155,-0.1034416724494979,-0.3643810100033176,,,,,,
178,0.1,True,14,7270,-0.4677617762696407,-0.1034233502678954,-0.3643384260017453,,,,,-0.4678295757479666,-0.1034417416398412,-0.3643878341081253,,,,,,
179,0.1,True,14,7336,-0.4677673018577286,-0.103423397101149,-0.3643439047565796,,,,,-0.4678351018586476,-0.1034417886284581,-0.3643933132301895,,,,,,
180,0.1,True,14,7366,-0.4677697101390735,-0.1034234167326453,-0.3643462934064281,,,,,-0.4678375103686805,-0.103441808327834,-0.3643957020408464,,,,,,
181,0.1,True,14,7456,-0.4677773181690187,-0.1034235079538239,-0.3643538102151947,,,,,-0.4678451191070094,-0.103441899761967,-0.3644032193450424,,,,,,
182,0.1,True,14,7498,-0.4677816906698807,-0.1034235455397439,-0.3643581451301367,,,,,-0.4678494920174595,-0.1034419374711185,-0.3644075545463409,,,,,,
183,0.1,True,14,7570,-0.4677876534905997,-0.1034236093460828,-0.3643640441445169,,,,,-0.4678554554028185,-0.103442001444832,-0.3644134539579864,,,,,,
184,0.1,True,14,7648,-0.4677944670355177,-0.1034236649137483,-0.3643708021217693,,,,,-0.467862269592608,-0.1034420572038869,-0.3644202123887211,,,,,,
185,0.1,True,14,7672,-0.4677961706641968,-0.1034236797119962,-0.3643724909522005,,,,,-0.4678639733762657,-0.103442072049791,-0.3644219013264747,,,,,,
186,0.1,True,14,7744,-0.4678026276298788,-0.103423760714477,-0.3643788669154018,,,,,-0.4678704309427721,-0.1034421532335764,-0.3644282777091957,,,,,,
187,0.1,True,14,7786,-0.4678066345687741,-0.1034238169174611,-0.3643828176513129,,,,,-0.4678744382536176,-0.1034422095492472,-0.3644322287043703,,,,,,
188,0.1,True,14,7852,-0.467811978723503,-0.103423880993536,-0.364388097729967,,,,,-0.4678797829120333,-0.1034422737755134,-0.3644375091365199,,,,,,
189,0.1,True,14,7954,-0.4678193842701251,-0.10342394734186,-0.3643954369282651,,,,,-0.4678871891509811,-0.1034423403315831,-0.364444848819398,,,,,,
190,0.1,True,14,8026,-0.467824600779179,-0.1034240014521611,-0.3644005993270178,,,,,-0.4678924061521192,-0.1034423945886299,-0.3644500115634893,,,,,,
191,0.1,True,14,8050,-0.4678263137845369,-0.1034240226620508,-0.364402291122486,,,,,-0.467894119316982,-0.1034424158467013,-0.3644517034702806,,,,,,
192,0.1,True,14,8086,-0.4678288250148101,-0.1034240549203535,-0.3644047700944566,,,,,-0.4678966307763753,-0.1034424481753261,-0.3644541826010492,,,,,,
193,0.1,True,14,8188,-0.467836643857596,-0.1034241346646064,-0.3644125091929895,,,,,-0.4679044503640954,-0.1034425281401286,-0.3644619222239668,,,,,,
194,0.1,True,14,8242,-0.4678409443736135,-0.103424179872764,-0.3644167645008495,,,,,-0.4679087512843113,-0.103442573469191,-0.3644661778151202,,,,,,
195,0.1,True,14,8292,-0.4678445610933002,-0.103424215514756,-0.3644203455785442,,,,,-0.4679123683328889,-0.1034426092124262,-0.3644697591204626,,,,,,
196,0.1,True,14,8388,-0.4678520994461249,-0.1034243004203516,-0.3644277990257732,,,,,-0.4679199073849565,-0.103442694329742,-0.3644772130552145,,,,,,
197,0.1,True,14,8424,-0.4678543258251972,-0.1034243214242001,-0.3644300044009971,,,,,-0.4679221339713523,-0.1034427153959001,-0.3644794185754522,,,,,,
198,0.1,True,14,8514,-0.4678611186651308,-0.1034243920810653,-0.3644367265840654,,,,,-0.4679289274458497,-0.1034427862440053,-0.3644861412018443,,,,,,
199,0.1,True,14,8604,-0.4678673369584701,-0.1034244461646849,-0.3644428907937851,,,,,-0.4679351463204032,-0.1034428405023942,-0.3644923058180089,,,,,,
200,0.1,True,14,8646,-0.4678706367588083,-0.1034244863558481,-0.3644461504029602,,,,,-0.4679384464318496,-0.103442880786181,-0.3644955656456686,,,,,,
201,0.1,True,14,8694,-0.4678741076900732,-0.1034245271459093,-0.3644495805441639,,,,,-0.4679419176902419,-0.1034429216739089,-0.364498996016333,,,,,,
202,0.1,True,14,8754,-0.4678776659993431,-0.1034245571282407,-0.3644531088711024,,,,,-0.4679454763321789,-0.1034429517561021,-0.3645025245760768,,,,,,
203,0.1,True,14,8802,-0.4678809294404178,-0.1034245933477372,-0.3644563360926805,,,,,-0.4679487400759175,-0.103442988067531,-0.3645057520083865,,,,,,
204,0.1,True,14,8850,-0.4678833365458187,-0.1034246128347786,-0.36445872371104,,,,,-0.4679511474075114,-0.1034430076219757,-0.3645081397855356,,,,,,
205,0.1,True,14,8928,-0.4678882228377682,-0.1034246649435703,-0.3644635578941979,,,,,-0.4679560341556205,-0.1034430598681245,-0.364512974287496,,,,,,
206,0.1,True,14,8970,-0.4678908845587345,-0.1034246904024839,-0.3644661941562505,,,,,-0.467958696127262,-0.1034430854019008,-0.3645156107253611,,,,,,
207,0.1,True,14,9030,-0.4678944827728181,-0.1034247220394153,-0.3644697607334027,,,,,-0.4679622946698067,-0.1034431171397558,-0.3645191775300508,,,,,,
208,0.1,True,14,9138,-0.4679009022924971,-0.10342478716648,-0.3644761151260171,,,,,-0.4679687147823071,-0.1034431824470656,-0.3645255323352415,,,,,,
209,0.1,True,14,9204,-0.4679047097149639,-0.1034248245868505,-0.3644798851281134,,,,,-0.4679725225633437,-0.1034432199745454,-0.3645293025887983,,,,,,
210,0.1,True,14,9264,-0.4679077022166903,-0.1034248465890446,-0.3644828556276457,,,,,-0.4679755153466914,-0.1034432420605579,-0.3645322732861334,,,,,,
211,0.1,True,14,9360,-0.4679136465251248,-0.1034249028719048,-0.36448874365322,,,,,-0.4679814602101059,-0.1034432985106392,-0.3645381616994667,,,,,,
212,0.1,True,14,9390,-0.4679149842127163,-0.1034249169762757,-0.3644900672364405,,,,,-0.467982798022897,-0.1034433126526194,-0.3645394853702775,,,,,,
213,0.1,True,14,9438,-0.4679171228087406,-0.1034249309874787,-0.3644921918212619,,,,,-0.4679849368194241,-0.1034433267233013,-0.3645416100961227,,,,,,
214,0.1,True,14,9558,-0.4679229045358467,-0.1034249784989921,-0.3644979260368546,,,,,-0.467990719086699,-0.103443374396846,-0.3645473446898529,,,,,,
215,0.1,True,14,9588,-0.4679250197457659,-0.1034250037640996,-0.3645000159816663,,,,,-0.4679928344906638,-0.103443399721502,-0.3645494347691618,,,,,,
216,0.1,True,14,9684,-0.4679298325453154,-0.1034250445871429,-0.3645047879581725,,,,,-0.4679976477427699,-0.1034434406799704,-0.3645542070627994,,,,,,
217,0.1,True,14,9756,-0.4679332751970705,-0.1034250723436586,-0.3645082028534119,,,,,-0.4680010907177915,-0.103443468532988,-0.3645576221848035,,,,,,
218,0.1,True,14,9804,-0.4679361581525012,-0.1034251010536668,-0.3645110570988343,,,,,-0.4680039739420333,-0.1034434973241893,-0.364560476617844,,,,,,
219,0.1,True,14,9864,-0.4679391907528197,-0.103425126393179,-0.3645140643596407,,,,,-0.4680070068279868,-0.1034435227487245,-0.3645634840792623,,,,,,
220,0.1,True,14,9906,-0.4679412510205867,-0.1034251424619,-0.3645161085586867,,,,,-0.468009067286772,-0.1034435388751926,-0.3645655284115793,,,,,,
221,0.1,True,14,9954,-0.4679435252613267,-0.1034251638057513,-0.3645183614555753,,,,,-0.4680113417417894,-0.103443560283095,-0.3645677814586944,,,,,,
222,0.1,True,14,10002,-0.4679457602062307,-0.1034251787919162,-0.3645205814143145,,,,,-0.46801357689439,-0.1034435753319443,-0.3645700015624457,,,,,,
223,0.1,True,14,10140,-0.4679526417132293,-0.1034252369051538,-0.3645274048080754,,,,,-0.4680204590377883,-0.1034436336385957,-0.3645768253991925,,,,,,
224,0.1,True,14,10200,-0.4679550034799075,-0.1034252552022683,-0.3645297482776391,,,,,-0.4680228210265057,-0.1034436520020476,-0.364579169024458,,,,,,
225,0.1,True,14,10272,-0.467957706277961,-0.1034252750843776,-0.3645324311935833,,,,,-0.4680255240742294,-0.1034436719595514,-0.364581852114678,,,,,,
226,0.1,True,14,10332,-0.4679601679569722,-0.1034252979262588,-0.3645348700307134,,,,,-0.4680279859777637,-0.1034436948703294,-0.3645842911074342,,,,,,
227,0.1,True,14,10368,-0.4679615385776015,-0.1034253091981222,-0.3645362293794792,,,,,-0.4680293567272085,-0.1034437061805496,-0.3645856505466588,,,,,,
228,0.1,True,14,10452,-0.4679652946514401,-0.1034253380054599,-0.3645399566459801,,,,,-0.468033113150424,-0.1034437350932813,-0.3645893780571427,,,,,,
229,0.1,True,14,10542,-0.4679694195506773,-0.1034253807025832,-0.364544038848094,,,,,-0.4680372384293975,-0.1034437779062877,-0.3645934605231097,,,,,,
230,0.1,True,14,10572,-0.4679711280735917,-0.1034253961306679,-0.3645457319429237,,,,,-0.4680389471149453,-0.1034437933827407,-0.3645951537322046,,,,,,
231,0.1,True,14,10646,-0.467974634156504,-0.1034254291142564,-0.3645492050422476,,,,,-0.4680424535216632,-0.1034438264650585,-0.3645986270566047,,,,,,
232,0.1,True,14,10730,-0.4679780663280328,-0.1034254596648414,-0.3645526066631913,,,,,-0.4680458860144859,-0.1034438571119498,-0.3646020289025361,,,,,,
233,0.1,True,14,10790,-0.4679806014352569,-0.1034254838269129,-0.3645551176083439,,,,,-0.4680484213535226,-0.1034438813451499,-0.3646045400083726,,,,,,
234,0.1,True,14,10880,-0.4679843169635434,-0.1034255174538414,-0.3645587995097019,,,,,-0.4680521372288638,-0.1034439150763985,-0.3646082221524652,,,,,,
235,0.1,True,14,10958,-0.4679871940445884,-0.1034255393756772,-0.3645616546689111,,,,,-0.4680550145790322,-0.1034439370789806,-0.3646110775000516,,,,,,
236,0.1,True,14,10994,-0.4679890734792541,-0.1034255528250446,-0.3645635206542095,,,,,-0.4680568941877832,-0.1034439505813225,-0.3646129436064606,,,,,,
237,0.1,True,14,11054,-0.46799183392939,-0.1034255786199115,-0.3645662553094784,,,,,-0.4680596548994363,-0.1034439764540373,-0.364615678445399,,,,,,
238,0.1,True,14,11180,-0.4679967351682729,-0.103425622763001,-0.3645711124052719,,,,,-0.4680645565941425,-0.1034440207347294,-0.3646205358594131,,,,,,
239,0.1,True,14,11228,-0.4679984171641282,-0.1034256394793122,-0.364572777684816,,,,,-0.4680662387436296,-0.1034440374981024,-0.3646222012455271,,,,,,
240,0.1,True,14,11276,-0.4680004910296542,-0.1034256569731648,-0.3645748340564894,,,,,-0.4680683128053063,-0.1034440550504404,-0.3646242577548659,,,,,,
241,0.1,True,14,11348,-0.4680030296337703,-0.1034256768524191,-0.3645773527813512,,,,,-0.4680708516495229,-0.1034440750011083,-0.3646267766484146,,,,,,
242,0.1,True,14,11384,-0.4680049614031106,-0.1034256961341705,-0.36457926526894,,,,,-0.4680727835980407,-0.1034440943374627,-0.364628689260578,,,,,,
243,0.1,True,14,11480,-0.4680084301905997,-0.1034257254217461,-0.3645827047688535,,,,,-0.4680762527070138,-0.1034441237226362,-0.3646321289843776,,,,,,
244,0.1,True,14,11618,-0.4680137539870846,-0.1034257711244324,-0.3645879828626522,,,,,-0.4680815769974806,-0.1034441695751244,-0.3646374074223562,,,,,,
245,0.1,True,14,11660,-0.4680153201169039,-0.1034257819087213,-0.3645895382081826,,,,,-0.4680831432691207,-0.103444180403273,-0.3646389628658476,,,,,,
246,0.1,True,14,11708,-0.4680166055879896,-0.1034257916744346,-0.364590813913555,,,,,-0.4680844288581124,-0.1034441902050072,-0.3646402386531052,,,,,,
247,0.1,True,14,11762,-0.468018622914982,-0.103425805517001,-0.3645928173979809,,,,,-0.468086446375776,-0.1034442041046139,-0.3646422422711621,,,,,,
248,0.1,True,14,11804,-0.4680198686721931,-0.1034258174688541,-0.364594051203339,,,,,-0.4680876922469502,-0.1034442160913441,-0.364643476155606,,,,,,
249,0.1,True,14,11900,-0.4680228013629135,-0.1034258387166235,-0.36459696264629,,,,,-0.468090625209474,-0.1034442374214198,-0.3646463877880542,,,,,,
250,0.1,True,14,11966,-0.4680250829099766,-0.1034258589438231,-0.3645992239661534,,,,,-0.4680929069693114,-0.1034442577126323,-0.3646486492566791,,,,,,
251,0.1,True,14,12014,-0.4680266269387678,-0.1034258710802274,-0.3646007558585403,,,,,-0.4680944511421576,-0.1034442698923667,-0.3646501812497909,,,,,,
252,0.1,True,14,12104,-0.4680296880052473,-0.1034258966876748,-0.3646037913175725,,,,,-0.468097512489877,-0.1034442955855339,-0.364653216904343,,,,,,
253,0.1,True,14,12212,-0.4680333728991606,-0.1034259222495969,-0.3646074506495637,,,,,-0.4681011977255963,-0.1034443212511321,-0.3646568764744642,,,,,,
254,0.1,True,14,12260,-0.4680348592065347,-0.1034259307591468,-0.3646089284473879,,,,,-0.4681026841720671,-0.1034443298023805,-0.3646583543696865,,,,,,
255,0.1,True,14,12308,-0.4680363433138932,-0.1034259429416627,-0.3646104003722304,,,,,-0.4681041684152014,-0.1034443420265376,-0.3646598263886638,,,,,,
256,0.1,True,14,12434,-0.4680402658054317,-0.1034259719398397,-0.3646142938655919,,,,,-0.4681080912692102,-0.1034443711348105,-0.3646637201343997,,,,,,
257,0.1,True,14,12476,-0.4680417900879556,-0.1034259852956323,-0.3646158047923232,,,,,-0.4681096156927531,-0.103444384533449,-0.364665231159304,,,,,,
258,0.1,True,14,12548,-0.4680436602661634,-0.1034259971491844,-0.3646176631169789,,,,,-0.4681114860476087,-0.1034443964395621,-0.3646670896080465,,,,,,
259,0.1,True,14,12662,-0.4680470263822113,-0.1034260245755421,-0.3646210018066692,,,,,-0.4681148524773292,-0.1034444239604163,-0.3646704285169129,,,,,,
260,0.1,True,14,12716,-0.4680485840098679,-0.1034260327582078,-0.3646225512516601,,,,,-0.4681164102503146,-0.1034444321868148,-0.3646719780634997,,,,,,
261,0.1,True,14,12776,-0.4680504535792413,-0.1034260461165122,-0.364624407462729,,,,,-0.4681182799924847,-0.1034444455975552,-0.3646738343949294,,,,,,
262,0.1,True,14,12860,-0.4680526620486878,-0.1034260600912855,-0.3646266019574022,,,,,-0.4681204886720801,-0.1034444596343991,-0.364676029037681,,,,,,
263,0.1,True,14,12938,-0.4680548431474304,-0.1034260768178603,-0.36462876632957,,,,,-0.4681226699718119,-0.1034444764220178,-0.3646781935497941,,,,,,
264,0.1,True,14,12986,-0.4680561741912651,-0.1034260889102924,-0.3646300852809727,,,,,-0.4681240011372961,-0.1034444885519129,-0.3646795125853831,,,,,,
265,0.1,True,14,13070,-0.4680584903098041,-0.1034261060368478,-0.3646323842729563,,,,,-0.4681263174687818,-0.1034445057433867,-0.3646818117253951,,,,,,
266,0.1,True,14,13142,-0.4680601132993203,-0.1034261173823742,-0.364633995916946,,,,,-0.4681279406072004,-0.1034445171343035,-0.3646834234728968,,,,,,
267,0.1,True,14,13190,-0.4680612552802017,-0.1034261270799292,-0.3646351282002725,,,,,-0.4681290826951952,-0.1034445268638492,-0.364684555831346,,,,,,
268,0.1,True,14,13274,-0.4680635512598745,-0.1034261439464612,-0.3646374073134132,,,,,-0.4681313788855365,-0.1034445437947004,-0.3646868350908361,,,,,,
269,0.1,True,14,13316,-0.4680647691192553,-0.1034261519504312,-0.364638617168824,,,,,-0.4681325968583993,-0.1034445518329821,-0.3646880450254171,,,,,,
270,0.1,True,14,13396,-0.4680670638939082,-0.1034261717417355,-0.3646408921521726,,,,,-0.4681348918447294,-0.1034445716888214,-0.3646903201559079,,,,,,
271,0.1,True,14,13492,-0.4680696788966219,-0.1034261896814222,-0.3646434892151997,,,,,-0.468137507089425,-0.1034445897020485,-0.3646929173873764,,,,,,
272,0.1,True,14,13522,-0.4680699990964482,-0.1034261902655506,-0.3646438088308975,,,,,-0.468137827318941,-0.1034445902949898,-0.3646932370239512,,,,,,
273,0.1,True,14,13618,-0.4680725536818792,-0.1034262093435854,-0.3646463443382938,,,,,-0.4681403821437241,-0.1034446094448244,-0.3646957726988996,,,,,,
274,0.1,True,14,13762,-0.4680762000587695,-0.1034262342911014,-0.3646499657676681,,,,,-0.4681440288590064,-0.1034446344947913,-0.364699394364215,,,,,,
